InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,InvoiceDateOnly,InvoiceTimeOnly,TotalPrice
581467,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,2,2011-12-08T19:24:00.000+01:00,0.39,13077.0,United Kingdom,2011-12-08,19:24,0.78
581467,22644,CERAMIC CHERRY CAKE MONEY BANK,2,2011-12-08T19:24:00.000+01:00,0.39,13077.0,United Kingdom,2011-12-08,19:24,0.78
581467,22621,TRADITIONAL KNITTING NANCY,4,2011-12-08T19:24:00.000+01:00,1.65,13077.0,United Kingdom,2011-12-08,19:24,6.6
581467,23439,HAND WARMER RED LOVE HEART,3,2011-12-08T19:24:00.000+01:00,2.1,13077.0,United Kingdom,2011-12-08,19:24,6.3
581467,22834,HAND WARMER BABUSHKA DESIGN,1,2011-12-08T19:24:00.000+01:00,2.1,13077.0,United Kingdom,2011-12-08,19:24,2.1
581467,84600,NEW BAROQUE JEWELLERY BOX,1,2011-12-08T19:24:00.000+01:00,7.95,13077.0,United Kingdom,2011-12-08,19:24,7.95
581467,21791,VINTAGE HEADS AND TAILS CARD GAME,3,2011-12-08T19:24:00.000+01:00,1.25,13077.0,United Kingdom,2011-12-08,19:24,3.75
581467,22633,HAND WARMER UNION JACK,2,2011-12-08T19:24:00.000+01:00,2.1,13077.0,United Kingdom,2011-12-08,19:24,4.2
581467,22865,HAND WARMER OWL DESIGN,2,2011-12-08T19:24:00.000+01:00,2.1,13077.0,United Kingdom,2011-12-08,19:24,4.2
581467,22866,HAND WARMER SCOTTY DOG DESIGN,2,2011-12-08T19:24:00.000+01:00,2.1,13077.0,United Kingdom,2011-12-08,19:24,4.2
581467,22867,HAND WARMER BIRD DESIGN,1,2011-12-08T19:24:00.000+01:00,2.1,13077.0,United Kingdom,2011-12-08,19:24,2.1
581467,21790,VINTAGE SNAP CARDS,2,2011-12-08T19:24:00.000+01:00,0.85,13077.0,United Kingdom,2011-12-08,19:24,1.7
581467,20668,DISCO BALL CHRISTMAS DECORATION,48,2011-12-08T19:24:00.000+01:00,0.12,13077.0,United Kingdom,2011-12-08,19:24,5.76
581467,22811,SET OF 6 T-LIGHTS CACTI,3,2011-12-08T19:24:00.000+01:00,1.25,13077.0,United Kingdom,2011-12-08,19:24,3.75
581467,85174,S/4 CACTI CANDLES,1,2011-12-08T19:24:00.000+01:00,4.95,13077.0,United Kingdom,2011-12-08,19:24,4.95
581467,21417,COCKLE SHELL DISH,2,2011-12-08T19:24:00.000+01:00,0.79,13077.0,United Kingdom,2011-12-08,19:24,1.58
581467,22442,GROW YOUR OWN FLOWERS SET OF 3,1,2011-12-08T19:24:00.000+01:00,1.95,13077.0,United Kingdom,2011-12-08,19:24,1.95
581467,22389,PAPERWEIGHT SAVE THE PLANET,3,2011-12-08T19:24:00.000+01:00,0.39,13077.0,United Kingdom,2011-12-08,19:24,1.17
581467,84976,RECTANGULAR SHAPED MIRROR,3,2011-12-08T19:24:00.000+01:00,0.79,13077.0,United Kingdom,2011-12-08,19:24,2.37
581467,72801D,4 SKY BLUE DINNER CANDLES,3,2011-12-08T19:24:00.000+01:00,1.25,13077.0,United Kingdom,2011-12-08,19:24,3.75
581467,85111,SILVER GLITTER FLOWER VOTIVE HOLDER,2,2011-12-08T19:24:00.000+01:00,0.29,13077.0,United Kingdom,2011-12-08,19:24,0.58
581467,17012F,ORIGAMI SANDLEWOOD INCENSE/CAND SET,2,2011-12-08T19:24:00.000+01:00,0.85,13077.0,United Kingdom,2011-12-08,19:24,1.7
581467,72801C,4 ROSE PINK DINNER CANDLES,3,2011-12-08T19:24:00.000+01:00,1.25,13077.0,United Kingdom,2011-12-08,19:24,3.75
581467,72598,SET/12 TAPER CANDLES,2,2011-12-08T19:24:00.000+01:00,0.85,13077.0,United Kingdom,2011-12-08,19:24,1.7
581467,17084N,FAIRY DREAMS INCENSE,25,2011-12-08T19:24:00.000+01:00,0.21,13077.0,United Kingdom,2011-12-08,19:24,5.25
581467,21167,WHITE SAGE INCENSE,75,2011-12-08T19:24:00.000+01:00,0.21,13077.0,United Kingdom,2011-12-08,19:24,15.75
581467,20869,GOLD FABRIC MIRROR,4,2011-12-08T19:24:00.000+01:00,0.39,13077.0,United Kingdom,2011-12-08,19:24,1.56
581467,20868,SILVER FABRIC MIRROR,4,2011-12-08T19:24:00.000+01:00,0.39,13077.0,United Kingdom,2011-12-08,19:24,1.56
581467,22758,LARGE PURPLE BABUSHKA NOTEBOOK,2,2011-12-08T19:24:00.000+01:00,0.39,13077.0,United Kingdom,2011-12-08,19:24,0.78
581467,22757,LARGE RED BABUSHKA NOTEBOOK,1,2011-12-08T19:24:00.000+01:00,0.39,13077.0,United Kingdom,2011-12-08,19:24,0.39
581467,22753,SMALL YELLOW BABUSHKA NOTEBOOK,2,2011-12-08T19:24:00.000+01:00,0.21,13077.0,United Kingdom,2011-12-08,19:24,0.42
581467,22754,SMALL RED BABUSHKA NOTEBOOK,1,2011-12-08T19:24:00.000+01:00,0.21,13077.0,United Kingdom,2011-12-08,19:24,0.21
581467,84429A,MEDIUM PINK BUDDHA HEAD,2,2011-12-08T19:24:00.000+01:00,2.95,13077.0,United Kingdom,2011-12-08,19:24,5.9
581467,84993A,75 GREEN PETIT FOUR CASES,1,2011-12-08T19:24:00.000+01:00,0.42,13077.0,United Kingdom,2011-12-08,19:24,0.42
581467,22723,SET OF 6 HERB TINS SKETCHBOOK,2,2011-12-08T19:24:00.000+01:00,1.25,13077.0,United Kingdom,2011-12-08,19:24,2.5
581467,20996,JAZZ HEARTS ADDRESS BOOK,2,2011-12-08T19:24:00.000+01:00,0.19,13077.0,United Kingdom,2011-12-08,19:24,0.38
581467,23180,MUM'S KITCHEN CLOCK,1,2011-12-08T19:24:00.000+01:00,1.65,13077.0,United Kingdom,2011-12-08,19:24,1.65
581467,22217,T-LIGHT HOLDER HANGING LACE,5,2011-12-08T19:24:00.000+01:00,0.39,13077.0,United Kingdom,2011-12-08,19:24,1.95
581467,21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,1,2011-12-08T19:24:00.000+01:00,1.95,13077.0,United Kingdom,2011-12-08,19:24,1.95
581467,22067,CHOC TRUFFLE GOLD TRINKET POT,2,2011-12-08T19:24:00.000+01:00,0.39,13077.0,United Kingdom,2011-12-08,19:24,0.78
581467,22059,CERAMIC STRAWBERRY DESIGN MUG,4,2011-12-08T19:24:00.000+01:00,0.39,13077.0,United Kingdom,2011-12-08,19:24,1.56
581467,21365,MIRRORED WALL ART STARS,4,2011-12-08T19:24:00.000+01:00,0.75,13077.0,United Kingdom,2011-12-08,19:24,3.0
581467,21371,MIRRORED WALL ART POPPIES,2,2011-12-08T19:24:00.000+01:00,0.75,13077.0,United Kingdom,2011-12-08,19:24,1.5
581467,23320,GIANT 50'S CHRISTMAS CRACKER,3,2011-12-08T19:24:00.000+01:00,1.25,13077.0,United Kingdom,2011-12-08,19:24,3.75
581469,21629,SQUARE FLOOR CUSHION VINTAGE RED,1,2011-12-08T19:28:00.000+01:00,7.95,14606.0,United Kingdom,2011-12-08,19:28,7.95
581469,21158,MOODY GIRL DOOR HANGER,1,2011-12-08T19:28:00.000+01:00,0.39,14606.0,United Kingdom,2011-12-08,19:28,0.39
581469,22571,ROCKING HORSE RED CHRISTMAS,2,2011-12-08T19:28:00.000+01:00,0.85,14606.0,United Kingdom,2011-12-08,19:28,1.7
581469,22571,ROCKING HORSE RED CHRISTMAS,1,2011-12-08T19:28:00.000+01:00,0.85,14606.0,United Kingdom,2011-12-08,19:28,0.85
581469,21846,PINK DIAMANTE PEN IN GIFT BOX,1,2011-12-08T19:28:00.000+01:00,4.95,14606.0,United Kingdom,2011-12-08,19:28,4.95
581469,21985,PACK OF 12 HEARTS DESIGN TISSUES,3,2011-12-08T19:28:00.000+01:00,0.39,14606.0,United Kingdom,2011-12-08,19:28,1.17
581469,21446,12 RED ROSE PEG PLACE SETTINGS,1,2011-12-08T19:28:00.000+01:00,1.25,14606.0,United Kingdom,2011-12-08,19:28,1.25
581469,85169C,EAU DE NIL LOVE BIRD CANDLE,2,2011-12-08T19:28:00.000+01:00,1.25,14606.0,United Kingdom,2011-12-08,19:28,2.5
581469,22121,NOEL WOODEN BLOCK LETTERS,2,2011-12-08T19:28:00.000+01:00,5.95,14606.0,United Kingdom,2011-12-08,19:28,11.9
581469,85071C,"\"CHARLIE+LOLA\"\"EXTREMELY BUSY\"\" SIGN\"",1,2011-12-08T19:28:00.000+01:00,0.39,14606.0,United Kingdom,2011-12-08,19:28,0.39
581469,22068,BLACK PIRATE TREASURE CHEST,2,2011-12-08T19:28:00.000+01:00,0.39,14606.0,United Kingdom,2011-12-08,19:28,0.78
581469,20772,GARDEN PATH JOURNAL,1,2011-12-08T19:28:00.000+01:00,2.55,14606.0,United Kingdom,2011-12-08,19:28,2.55
581469,47580,TEA TIME DES TEA COSY,1,2011-12-08T19:28:00.000+01:00,2.55,14606.0,United Kingdom,2011-12-08,19:28,2.55
581469,22364,GLASS JAR DIGESTIVE BISCUITS,1,2011-12-08T19:28:00.000+01:00,2.95,14606.0,United Kingdom,2011-12-08,19:28,2.95
581469,22209,WOOD STAMP SET HAPPY BIRTHDAY,1,2011-12-08T19:28:00.000+01:00,0.83,14606.0,United Kingdom,2011-12-08,19:28,0.83
581469,21704,BAG 250g SWIRLY MARBLES,1,2011-12-08T19:28:00.000+01:00,0.85,14606.0,United Kingdom,2011-12-08,19:28,0.85
581469,21446,12 RED ROSE PEG PLACE SETTINGS,4,2011-12-08T19:28:00.000+01:00,1.25,14606.0,United Kingdom,2011-12-08,19:28,5.0
581469,21918,SET 12 KIDS COLOUR  CHALK STICKS,4,2011-12-08T19:28:00.000+01:00,0.42,14606.0,United Kingdom,2011-12-08,19:28,1.68
581469,51014C,"FEATHER PEN,COAL BLACK",12,2011-12-08T19:28:00.000+01:00,0.39,14606.0,United Kingdom,2011-12-08,19:28,4.68
581469,23085,ANTIQUE SILVER BAUBLE LAMP,1,2011-12-08T19:28:00.000+01:00,10.4,14606.0,United Kingdom,2011-12-08,19:28,10.4
581469,21843,RED RETROSPOT CAKE STAND,1,2011-12-08T19:28:00.000+01:00,10.95,14606.0,United Kingdom,2011-12-08,19:28,10.95
581469,21417,COCKLE SHELL DISH,1,2011-12-08T19:28:00.000+01:00,0.79,14606.0,United Kingdom,2011-12-08,19:28,0.79
581469,23301,GARDENERS KNEELING PAD KEEP CALM,3,2011-12-08T19:28:00.000+01:00,1.65,14606.0,United Kingdom,2011-12-08,19:28,4.95
581469,22543,MINI JIGSAW BAKE A CAKE,1,2011-12-08T19:28:00.000+01:00,0.19,14606.0,United Kingdom,2011-12-08,19:28,0.19
581469,22348,TEA BAG PLATE RED RETROSPOT,1,2011-12-08T19:28:00.000+01:00,0.85,14606.0,United Kingdom,2011-12-08,19:28,0.85
581469,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2011-12-08T19:28:00.000+01:00,2.08,14606.0,United Kingdom,2011-12-08,19:28,4.16
581469,20931,BLUE POT PLANT CANDLE,1,2011-12-08T19:28:00.000+01:00,1.25,14606.0,United Kingdom,2011-12-08,19:28,1.25
581469,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2011-12-08T19:28:00.000+01:00,4.25,14606.0,United Kingdom,2011-12-08,19:28,4.25
581469,21485,RETROSPOT HEART HOT WATER BOTTLE,1,2011-12-08T19:28:00.000+01:00,4.95,14606.0,United Kingdom,2011-12-08,19:28,4.95
581469,22165,"DIAMANTE HEART SHAPED WALL MIRROR,",1,2011-12-08T19:28:00.000+01:00,3.95,14606.0,United Kingdom,2011-12-08,19:28,3.95
581469,21986,PACK OF 12 PINK POLKADOT TISSUES,1,2011-12-08T19:28:00.000+01:00,0.39,14606.0,United Kingdom,2011-12-08,19:28,0.39
581469,22087,PAPER BUNTING WHITE LACE,6,2011-12-08T19:28:00.000+01:00,2.95,14606.0,United Kingdom,2011-12-08,19:28,17.7
581469,22320,BIRDS MOBILE VINTAGE DESIGN,1,2011-12-08T19:28:00.000+01:00,5.95,14606.0,United Kingdom,2011-12-08,19:28,5.95
581471,48187,DOORMAT NEW ENGLAND,1,2011-12-08T19:29:00.000+01:00,8.25,14702.0,United Kingdom,2011-12-08,19:29,8.25
581471,48194,DOORMAT HEARTS,1,2011-12-08T19:29:00.000+01:00,8.25,14702.0,United Kingdom,2011-12-08,19:29,8.25
581471,48138,DOORMAT UNION FLAG,1,2011-12-08T19:29:00.000+01:00,8.25,14702.0,United Kingdom,2011-12-08,19:29,8.25
581471,20685,DOORMAT RED RETROSPOT,1,2011-12-08T19:29:00.000+01:00,8.25,14702.0,United Kingdom,2011-12-08,19:29,8.25
581471,48185,DOORMAT FAIRY CAKE,1,2011-12-08T19:29:00.000+01:00,8.25,14702.0,United Kingdom,2011-12-08,19:29,8.25
581471,48184,DOORMAT ENGLISH ROSE,1,2011-12-08T19:29:00.000+01:00,8.25,14702.0,United Kingdom,2011-12-08,19:29,8.25
581471,23283,DOORMAT VINTAGE LEAF,1,2011-12-08T19:29:00.000+01:00,8.25,14702.0,United Kingdom,2011-12-08,19:29,8.25
581471,21524,DOORMAT SPOTTY HOME SWEET HOME,1,2011-12-08T19:29:00.000+01:00,8.25,14702.0,United Kingdom,2011-12-08,19:29,8.25
581471,22690,DOORMAT HOME SWEET HOME BLUE,1,2011-12-08T19:29:00.000+01:00,8.25,14702.0,United Kingdom,2011-12-08,19:29,8.25
581471,22624,IVORY KITCHEN SCALES,1,2011-12-08T19:29:00.000+01:00,8.5,14702.0,United Kingdom,2011-12-08,19:29,8.5
581471,21411,GINGHAM HEART  DOORSTOP RED,2,2011-12-08T19:29:00.000+01:00,1.95,14702.0,United Kingdom,2011-12-08,19:29,3.9
581471,22816,CARD MOTORBIKE SANTA,12,2011-12-08T19:29:00.000+01:00,0.42,14702.0,United Kingdom,2011-12-08,19:29,5.04
581471,22818,CARD CHRISTMAS VILLAGE,12,2011-12-08T19:29:00.000+01:00,0.42,14702.0,United Kingdom,2011-12-08,19:29,5.04
581471,23131,MISTLETOE HEART WREATH CREAM,3,2011-12-08T19:29:00.000+01:00,4.15,14702.0,United Kingdom,2011-12-08,19:29,12.45
581471,23313,VINTAGE CHRISTMAS BUNTING,4,2011-12-08T19:29:00.000+01:00,4.95,14702.0,United Kingdom,2011-12-08,19:29,19.8
581471,23275,SET OF 3 HANGING OWLS OLLIE BEAK,2,2011-12-08T19:29:00.000+01:00,1.25,14702.0,United Kingdom,2011-12-08,19:29,2.5
581471,22142,CHRISTMAS CRAFT WHITE FAIRY,1,2011-12-08T19:29:00.000+01:00,1.45,14702.0,United Kingdom,2011-12-08,19:29,1.45
581471,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,4,2011-12-08T19:29:00.000+01:00,2.95,14702.0,United Kingdom,2011-12-08,19:29,11.8
581471,22795,SWEETHEART RECIPE BOOK STAND,1,2011-12-08T19:29:00.000+01:00,6.75,14702.0,United Kingdom,2011-12-08,19:29,6.75
581471,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,3,2011-12-08T19:29:00.000+01:00,2.95,14702.0,United Kingdom,2011-12-08,19:29,8.85
581471,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4,2011-12-08T19:29:00.000+01:00,2.95,14702.0,United Kingdom,2011-12-08,19:29,11.8
581471,21411,GINGHAM HEART  DOORSTOP RED,2,2011-12-08T19:29:00.000+01:00,1.95,14702.0,United Kingdom,2011-12-08,19:29,3.9
581471,23151,ZINC SWEETHEART SOAP DISH,4,2011-12-08T19:29:00.000+01:00,0.79,14702.0,United Kingdom,2011-12-08,19:29,3.16
581471,84946,ANTIQUE SILVER T-LIGHT GLASS,6,2011-12-08T19:29:00.000+01:00,1.25,14702.0,United Kingdom,2011-12-08,19:29,7.5
581471,22867,HAND WARMER BIRD DESIGN,2,2011-12-08T19:29:00.000+01:00,2.1,14702.0,United Kingdom,2011-12-08,19:29,4.2
581471,22865,HAND WARMER OWL DESIGN,2,2011-12-08T19:29:00.000+01:00,2.1,14702.0,United Kingdom,2011-12-08,19:29,4.2
581471,23439,HAND WARMER RED LOVE HEART,2,2011-12-08T19:29:00.000+01:00,2.1,14702.0,United Kingdom,2011-12-08,19:29,4.2
581472,23298,SPOTTY BUNTING,6,2011-12-08T19:55:00.000+01:00,4.95,15796.0,United Kingdom,2011-12-08,19:55,29.7
581472,23170,REGENCY TEA PLATE ROSES,12,2011-12-08T19:55:00.000+01:00,1.65,15796.0,United Kingdom,2011-12-08,19:55,19.8
581472,23172,REGENCY TEA PLATE PINK,12,2011-12-08T19:55:00.000+01:00,1.65,15796.0,United Kingdom,2011-12-08,19:55,19.8
581472,23171,REGENCY TEA PLATE GREEN,12,2011-12-08T19:55:00.000+01:00,1.65,15796.0,United Kingdom,2011-12-08,19:55,19.8
581472,22627,MINT KITCHEN SCALES,4,2011-12-08T19:55:00.000+01:00,8.5,15796.0,United Kingdom,2011-12-08,19:55,34.0
581472,22624,IVORY KITCHEN SCALES,4,2011-12-08T19:55:00.000+01:00,8.5,15796.0,United Kingdom,2011-12-08,19:55,34.0
581472,82600,N0 SINGING METAL SIGN,12,2011-12-08T19:55:00.000+01:00,2.1,15796.0,United Kingdom,2011-12-08,19:55,25.2
581472,21181,PLEASE ONE PERSON METAL SIGN,12,2011-12-08T19:55:00.000+01:00,2.1,15796.0,United Kingdom,2011-12-08,19:55,25.2
581472,22784,LANTERN CREAM GAZEBO,3,2011-12-08T19:55:00.000+01:00,4.95,15796.0,United Kingdom,2011-12-08,19:55,14.85
581472,22699,ROSES REGENCY TEACUP AND SAUCER,12,2011-12-08T19:55:00.000+01:00,2.95,15796.0,United Kingdom,2011-12-08,19:55,35.4
581472,22698,PINK REGENCY TEACUP AND SAUCER,12,2011-12-08T19:55:00.000+01:00,2.95,15796.0,United Kingdom,2011-12-08,19:55,35.4
581472,22697,GREEN REGENCY TEACUP AND SAUCER,12,2011-12-08T19:55:00.000+01:00,2.95,15796.0,United Kingdom,2011-12-08,19:55,35.4
581472,22423,REGENCY CAKESTAND 3 TIER,2,2011-12-08T19:55:00.000+01:00,12.75,15796.0,United Kingdom,2011-12-08,19:55,25.5
581472,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-12-08T19:55:00.000+01:00,2.95,15796.0,United Kingdom,2011-12-08,19:55,17.7
581472,22795,SWEETHEART RECIPE BOOK STAND,6,2011-12-08T19:55:00.000+01:00,6.75,15796.0,United Kingdom,2011-12-08,19:55,40.5
581472,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2011-12-08T19:55:00.000+01:00,2.95,15796.0,United Kingdom,2011-12-08,19:55,17.7
581472,82494L,WOODEN FRAME ANTIQUE WHITE,6,2011-12-08T19:55:00.000+01:00,2.95,15796.0,United Kingdom,2011-12-08,19:55,17.7
581473,16237,SLEEPING CAT ERASERS,1,2011-12-08T19:57:00.000+01:00,0.21,12748.0,United Kingdom,2011-12-08,19:57,0.21
581473,23300,GARDENERS KNEELING PAD CUP OF TEA,1,2011-12-08T19:57:00.000+01:00,1.65,12748.0,United Kingdom,2011-12-08,19:57,1.65
581473,22554,PLASTERS IN TIN WOODLAND ANIMALS,1,2011-12-08T19:57:00.000+01:00,1.65,12748.0,United Kingdom,2011-12-08,19:57,1.65
581473,22419,LIPSTICK PEN RED,1,2011-12-08T19:57:00.000+01:00,0.42,12748.0,United Kingdom,2011-12-08,19:57,0.42
581473,23207,LUNCH BAG ALPHABET DESIGN,2,2011-12-08T19:57:00.000+01:00,1.65,12748.0,United Kingdom,2011-12-08,19:57,3.3
581473,21944,KITTENS DESIGN FLANNEL,3,2011-12-08T19:57:00.000+01:00,0.39,12748.0,United Kingdom,2011-12-08,19:57,1.17
581473,22529,MAGIC DRAWING SLATE GO TO THE FAIR,1,2011-12-08T19:57:00.000+01:00,0.42,12748.0,United Kingdom,2011-12-08,19:57,0.42
581473,21786,POLKADOT RAIN HAT,1,2011-12-08T19:57:00.000+01:00,0.42,12748.0,United Kingdom,2011-12-08,19:57,0.42
581473,22992,REVOLVER WOODEN RULER,1,2011-12-08T19:57:00.000+01:00,1.95,12748.0,United Kingdom,2011-12-08,19:57,1.95
581473,22865,HAND WARMER OWL DESIGN,1,2011-12-08T19:57:00.000+01:00,2.1,12748.0,United Kingdom,2011-12-08,19:57,2.1
581473,22030,SWALLOWS GREETING CARD,12,2011-12-08T19:57:00.000+01:00,0.42,12748.0,United Kingdom,2011-12-08,19:57,5.04
581473,22990,COTTON APRON PANTRY DESIGN,1,2011-12-08T19:57:00.000+01:00,1.95,12748.0,United Kingdom,2011-12-08,19:57,1.95
581473,22989,SET 2 PANTRY DESIGN TEA TOWELS,1,2011-12-08T19:57:00.000+01:00,3.25,12748.0,United Kingdom,2011-12-08,19:57,3.25
581473,23198,PANTRY MAGNETIC  SHOPPING LIST,1,2011-12-08T19:57:00.000+01:00,1.45,12748.0,United Kingdom,2011-12-08,19:57,1.45
581473,21055,TOOL BOX SOFT TOY,1,2011-12-08T19:57:00.000+01:00,8.95,12748.0,United Kingdom,2011-12-08,19:57,8.95
581473,23344,JUMBO BAG 50'S CHRISTMAS,2,2011-12-08T19:57:00.000+01:00,2.08,12748.0,United Kingdom,2011-12-08,19:57,4.16
581473,22190,LOCAL CAFE MUG,1,2011-12-08T19:57:00.000+01:00,0.39,12748.0,United Kingdom,2011-12-08,19:57,0.39
581473,21832,CHOCOLATE CALCULATOR,1,2011-12-08T19:57:00.000+01:00,1.65,12748.0,United Kingdom,2011-12-08,19:57,1.65
581473,22208,WOOD STAMP SET THANK YOU,1,2011-12-08T19:57:00.000+01:00,0.83,12748.0,United Kingdom,2011-12-08,19:57,0.83
581473,22086,PAPER CHAIN KIT 50'S CHRISTMAS,3,2011-12-08T19:57:00.000+01:00,2.95,12748.0,United Kingdom,2011-12-08,19:57,8.85
581473,23352,ROLL WRAP 50'S RED CHRISTMAS,1,2011-12-08T19:57:00.000+01:00,1.25,12748.0,United Kingdom,2011-12-08,19:57,1.25
581473,23351,ROLL WRAP 50'S CHRISTMAS,1,2011-12-08T19:57:00.000+01:00,1.25,12748.0,United Kingdom,2011-12-08,19:57,1.25
581473,23007,SPACEBOY BABY GIFT SET,1,2011-12-08T19:57:00.000+01:00,16.95,12748.0,United Kingdom,2011-12-08,19:57,16.95
581473,22130,PARTY CONE CHRISTMAS DECORATION,6,2011-12-08T19:57:00.000+01:00,0.85,12748.0,United Kingdom,2011-12-08,19:57,5.1
581473,23080,RED METAL BOX TOP SECRET,1,2011-12-08T19:57:00.000+01:00,8.25,12748.0,United Kingdom,2011-12-08,19:57,8.25
581473,22845,VINTAGE CREAM CAT FOOD CONTAINER,1,2011-12-08T19:57:00.000+01:00,6.35,12748.0,United Kingdom,2011-12-08,19:57,6.35
581473,23320,GIANT 50'S CHRISTMAS CRACKER,2,2011-12-08T19:57:00.000+01:00,1.25,12748.0,United Kingdom,2011-12-08,19:57,2.5
581473,22108,PING! MICROWAVE PLATE,1,2011-12-08T19:57:00.000+01:00,1.25,12748.0,United Kingdom,2011-12-08,19:57,1.25
581473,23295,SET OF 12 MINI LOAF BAKING CASES,1,2011-12-08T19:57:00.000+01:00,0.83,12748.0,United Kingdom,2011-12-08,19:57,0.83
581473,23296,SET OF 6 TEA TIME BAKING CASES,1,2011-12-08T19:57:00.000+01:00,1.25,12748.0,United Kingdom,2011-12-08,19:57,1.25
581473,20718,RED RETROSPOT SHOPPER BAG,1,2011-12-08T19:57:00.000+01:00,1.25,12748.0,United Kingdom,2011-12-08,19:57,1.25
581473,84012,MAGIC SHEEP WOOL GROWING FROM PAPER,1,2011-12-08T19:57:00.000+01:00,0.85,12748.0,United Kingdom,2011-12-08,19:57,0.85
581474,23351,ROLL WRAP 50'S CHRISTMAS,1,2011-12-08T20:01:00.000+01:00,1.25,12748.0,United Kingdom,2011-12-08,20:01,1.25
581474,23352,ROLL WRAP 50'S RED CHRISTMAS,1,2011-12-08T20:01:00.000+01:00,1.25,12748.0,United Kingdom,2011-12-08,20:01,1.25
581474,72819,CUPID DESIGN SCENTED CANDLES,1,2011-12-08T20:01:00.000+01:00,1.25,12748.0,United Kingdom,2011-12-08,20:01,1.25
581474,22744,MAKE YOUR OWN MONSOON CARD KIT,1,2011-12-08T20:01:00.000+01:00,0.79,12748.0,United Kingdom,2011-12-08,20:01,0.79
581474,84509B,SET OF 4 FAIRY CAKE PLACEMATS,1,2011-12-08T20:01:00.000+01:00,3.75,12748.0,United Kingdom,2011-12-08,20:01,3.75
581474,20616,CHERRY BLOSSOM PASSPORT COVER,1,2011-12-08T20:01:00.000+01:00,0.75,12748.0,United Kingdom,2011-12-08,20:01,0.75
581474,22897,OVEN MITT APPLES DESIGN,1,2011-12-08T20:01:00.000+01:00,1.45,12748.0,United Kingdom,2011-12-08,20:01,1.45
581474,21867,PINK UNION JACK  LUGGAGE TAG,1,2011-12-08T20:01:00.000+01:00,1.25,12748.0,United Kingdom,2011-12-08,20:01,1.25
581474,20615,BLUE POLKADOT PASSPORT COVER,1,2011-12-08T20:01:00.000+01:00,0.75,12748.0,United Kingdom,2011-12-08,20:01,0.75
581474,20652,BLUE POLKADOT LUGGAGE TAG,1,2011-12-08T20:01:00.000+01:00,1.25,12748.0,United Kingdom,2011-12-08,20:01,1.25
581474,16225,RATTLE SNAKE EGGS,1,2011-12-08T20:01:00.000+01:00,0.39,12748.0,United Kingdom,2011-12-08,20:01,0.39
581474,22989,SET 2 PANTRY DESIGN TEA TOWELS,1,2011-12-08T20:01:00.000+01:00,3.25,12748.0,United Kingdom,2011-12-08,20:01,3.25
581474,23300,GARDENERS KNEELING PAD CUP OF TEA,1,2011-12-08T20:01:00.000+01:00,1.65,12748.0,United Kingdom,2011-12-08,20:01,1.65
581474,22906,12 MESSAGE CARDS WITH ENVELOPES,1,2011-12-08T20:01:00.000+01:00,1.65,12748.0,United Kingdom,2011-12-08,20:01,1.65
581474,23245,SET OF 3 REGENCY CAKE TINS,1,2011-12-08T20:01:00.000+01:00,4.95,12748.0,United Kingdom,2011-12-08,20:01,4.95
581474,20726,LUNCH BAG WOODLAND,1,2011-12-08T20:01:00.000+01:00,1.65,12748.0,United Kingdom,2011-12-08,20:01,1.65
581474,23132,SMALL IVORY HEART WALL ORGANISER,1,2011-12-08T20:01:00.000+01:00,5.75,12748.0,United Kingdom,2011-12-08,20:01,5.75
581474,21524,DOORMAT SPOTTY HOME SWEET HOME,1,2011-12-08T20:01:00.000+01:00,8.25,12748.0,United Kingdom,2011-12-08,20:01,8.25
581474,22507,MEMO BOARD RETROSPOT  DESIGN,1,2011-12-08T20:01:00.000+01:00,4.95,12748.0,United Kingdom,2011-12-08,20:01,4.95
581474,21253,SET OF PICTURE FRAME  STICKERS,1,2011-12-08T20:01:00.000+01:00,0.79,12748.0,United Kingdom,2011-12-08,20:01,0.79
581474,22108,PING! MICROWAVE PLATE,1,2011-12-08T20:01:00.000+01:00,1.25,12748.0,United Kingdom,2011-12-08,20:01,1.25
581474,22167,OVAL WALL MIRROR DIAMANTE,1,2011-12-08T20:01:00.000+01:00,9.95,12748.0,United Kingdom,2011-12-08,20:01,9.95
581474,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,2011-12-08T20:01:00.000+01:00,2.08,12748.0,United Kingdom,2011-12-08,20:01,2.08
581474,20717,STRAWBERRY SHOPPER BAG,1,2011-12-08T20:01:00.000+01:00,1.25,12748.0,United Kingdom,2011-12-08,20:01,1.25
581475,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,36,2011-12-09T08:39:00.000+01:00,0.39,13069.0,United Kingdom,2011-12-09,08:39,14.04
